prefix,tag,count,total,avg_val,first_val,first_step,last_val,last_step,min_val,min_step,max_val,max_step
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,ray/tune/val/loss,5,0.46017901599407196,0.0920358031988144,0.09279364347457886,1,0.09357253462076187,5,0.09049825370311737,4,0.09357253462076187,5
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/cpu/util,45,3.285000018775463,0.07300000041723251,0.06946875154972076,1,0.09193749725818634,5,0.06687500327825546,3,0.09193749725818634,5
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/cpu0/util,45,44.36099964380264,0.9857999920845032,0.9909999966621399,1,0.9580000042915344,5,0.9580000042915344,5,0.9950000047683716,2
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/cpu1/util,45,1.9349999986588955,0.042999999970197676,0.04899999871850014,1,0.06300000101327896,5,0.01899999938905239,3,0.06300000101327896,5
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/cpu10/util,45,0.837000007275492,0.0186000001616776,0.03099999949336052,1,0.006000000052154064,5,0.003000000026077032,4,0.03400000184774399,2
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/cpu11/util,45,0.11700000031851232,0.0026000000070780516,0.004999999888241291,1,0.0,5,0.0,4,0.006000000052154064,3
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/cpu12/util,45,0.1890000058338046,0.004200000129640102,0.0020000000949949026,1,0.0,5,0.0,5,0.013000000268220901,4
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/cpu13/util,45,1.530000037048012,0.034000000823289155,0.020999999716877937,1,0.12700000405311584,5,0.004000000189989805,2,0.12700000405311584,5
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/cpu14/util,45,0.2160000018775463,0.004800000041723251,0.0020000000949949026,1,0.006000000052154064,5,0.0020000000949949026,1,0.009999999776482582,3
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/cpu15/util,45,0.21599999349564314,0.004799999855458736,0.008999999612569809,1,0.0,5,0.0,2,0.009999999776482582,4
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/cpu16/util,45,43.96499991416931,0.9769999980926514,0.9929999709129333,1,0.9259999990463257,5,0.9259999990463257,5,0.9929999709129333,1
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/cpu17/util,45,0.08100000279955566,0.001800000062212348,0.0020000000949949026,1,0.003000000026077032,5,0.0,2,0.003000000026077032,5
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/cpu18/util,45,0.09900000260677189,0.0022000000579282643,0.0020000000949949026,1,0.006000000052154064,5,0.0,4,0.006000000052154064,5
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/cpu19/util,45,0.06300000299233943,0.0014000000664964318,0.0,1,0.0010000000474974513,5,0.0,1,0.004000000189989805,4
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/cpu2/util,45,6.78600000590086,0.1508000001311302,0.06400000303983688,1,0.49799999594688416,5,0.05700000002980232,2,0.49799999594688416,5
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/cpu20/util,45,0.06300000194460154,0.0014000000432133675,0.0,1,0.003000000026077032,5,0.0,1,0.003000000026077032,5
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/cpu21/util,45,0.04500000108964741,0.001000000024214387,0.0,1,0.003000000026077032,5,0.0,1,0.003000000026077032,5
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/cpu22/util,45,0.06300000194460154,0.0014000000432133675,0.0020000000949949026,1,0.003000000026077032,5,0.0,2,0.003000000026077032,5
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/cpu23/util,45,0.11699999822303653,0.002599999960511923,0.0020000000949949026,1,0.008999999612569809,5,0.0,4,0.008999999612569809,5
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/cpu24/util,45,0.04500000108964741,0.001000000024214387,0.0020000000949949026,1,0.003000000026077032,5,0.0,2,0.003000000026077032,5
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/cpu25/util,45,0.12600000493694097,0.0028000001097097994,0.003000000026077032,1,0.004000000189989805,5,0.0010000000474974513,3,0.004000000189989805,4
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/cpu26/util,45,0.11700000346172601,0.002600000076927245,0.003000000026077032,1,0.0010000000474974513,5,0.0010000000474974513,2,0.007000000216066837,3
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/cpu27/util,45,0.06300000194460154,0.0014000000432133675,0.0020000000949949026,1,0.0,5,0.0,5,0.003000000026077032,3
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/cpu28/util,45,0.1170000045094639,0.002600000100210309,0.003000000026077032,1,0.0,5,0.0,3,0.00800000037997961,4
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/cpu29/util,45,0.0720000002766028,0.001600000006146729,0.004999999888241291,1,0.0,5,0.0,5,0.004999999888241291,1
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/cpu3/util,45,0.8009999971836805,0.01779999993741512,0.003000000026077032,1,0.05999999865889549,5,0.003000000026077032,1,0.05999999865889549,5
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/cpu30/util,45,0.06299999984912574,0.0013999999966472388,0.004999999888241291,1,0.0,5,0.0,4,0.004999999888241291,1
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/cpu31/util,45,0.04500000213738531,0.0010000000474974513,0.0020000000949949026,1,0.0,5,0.0,4,0.0020000000949949026,1
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/cpu4/util,45,1.044000009773299,0.023200000217184425,0.0020000000949949026,1,0.10700000077486038,5,0.0,3,0.10700000077486038,5
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/cpu5/util,45,1.1879999841330573,0.026399999647401272,0.004999999888241291,1,0.11299999803304672,5,0.0,3,0.11299999803304672,5
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/cpu6/util,45,0.21599999559111893,0.0047999999020248655,0.003000000026077032,1,0.01899999938905239,5,0.0,4,0.01899999938905239,5
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/cpu7/util,45,0.2430000010645017,0.005400000023655593,0.007000000216066837,1,0.009999999776482582,5,0.0010000000474974513,4,0.009999999776482582,5
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/cpu8/util,45,0.20700000145006925,0.004600000032223761,0.003000000026077032,1,0.008999999612569809,5,0.0010000000474974513,2,0.008999999612569809,5
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/cpu9/util,45,0.09000000322703272,0.0020000000717118383,0.0,1,0.004000000189989805,5,0.0,1,0.004000000189989805,5
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/devnvme0n1p1/rkbps,45,0.0,0.0,0.0,1,0.0,5,0.0,1,0.0,1
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/devnvme0n1p1/rps,45,0.0,0.0,0.0,1,0.0,5,0.0,1,0.0,1
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/devnvme0n1p1/util,45,0.0,0.0,0.0,1,0.0,5,0.0,1,0.0,1
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/devnvme0n1p1/wkbps,45,0.0,0.0,0.0,1,0.0,5,0.0,1,0.0,1
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/devnvme0n1p1/wps,45,0.0,0.0,0.0,1,0.0,5,0.0,1,0.0,1
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/devnvme0n1p2/rkbps,45,174.3277781009674,3.8739506244659423,2.0869669914245605,1,5.538986682891846,5,2.0869669914245605,1,5.538986682891846,5
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/devnvme0n1p2/rps,45,32.16284090280533,0.7147297978401184,0.34782785177230835,1,0.503544270992279,5,0.34782785177230835,1,1.318007469177246,4
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/devnvme0n1p2/util,45,0.5168353244662285,0.011485229432582855,0.009043524041771889,1,0.010070884600281715,5,0.009043524041771889,1,0.014937418513000011,4
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/devnvme0n1p2/wkbps,45,3882.099895477295,86.26888656616211,56.34811019897461,1,166.6731414794922,5,48.717437744140625,3,166.6731414794922,5
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/devnvme0n1p2/wps,45,382.93706703186035,8.509712600708008,4.347847938537598,1,21.274744033813477,5,2.4572391510009766,3,21.274744033813477,5
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/gpu0/fanspeed,45,13.95000010728836,0.3100000023841858,0.3100000023841858,1,0.3100000023841858,5,0.3100000023841858,1,0.3100000023841858,1
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/gpu0/mem_free,45,477993369600.0,10622074880.0,10622074880.0,1,10622074880.0,5,10622074880.0,1,10622074880.0,1
