prefix,tag,count,total,avg_val,first_val,first_step,last_val,last_step,min_val,min_step,max_val,max_step
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/devnvme0n1p1/rkbps,9,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/devnvme0n1p1/rps,9,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/devnvme0n1p1/rps,9,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/devnvme0n1p1/util,9,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/devnvme0n1p1/util,9,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/devnvme0n1p1/wkbps,9,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/devnvme0n1p1/wkbps,9,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/devnvme0n1p1/wps,9,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/devnvme0n1p1/wps,9,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/devnvme0n1p2/rkbps,9,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/devnvme0n1p2/rkbps,9,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/devnvme0n1p2/rps,9,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/devnvme0n1p2/rps,9,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/devnvme0n1p2/util,9,0.12162600830197334,0.013514000922441483,0.013514000922441483,1,0.013514000922441483,1,0.013514000922441483,1,0.013514000922441483,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/devnvme0n1p2/util,9,0.12162600830197334,0.013514000922441483,0.013514000922441483,1,0.013514000922441483,1,0.013514000922441483,1,0.013514000922441483,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/devnvme0n1p2/wkbps,9,4459.620300292969,495.51336669921875,495.51336669921875,1,495.51336669921875,1,495.51336669921875,1,495.51336669921875,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/devnvme0n1p2/wkbps,9,4459.620300292969,495.51336669921875,495.51336669921875,1,495.51336669921875,1,495.51336669921875,1,495.51336669921875,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/devnvme0n1p2/wps,9,447.0881767272949,49.67646408081055,49.67646408081055,1,49.67646408081055,1,49.67646408081055,1,49.67646408081055,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/devnvme0n1p2/wps,9,447.0881767272949,49.67646408081055,49.67646408081055,1,49.67646408081055,1,49.67646408081055,1,49.67646408081055,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/mem_free,9,87748927488.0,9749880832.0,9749880832.0,1,9749880832.0,1,9749880832.0,1,9749880832.0,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/mem_free,9,87748927488.0,9749880832.0,9749880832.0,1,9749880832.0,1,9749880832.0,1,9749880832.0,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/mem_total,9,604076838912.0,67119648768.0,67119648768.0,1,67119648768.0,1,67119648768.0,1,67119648768.0,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/mem_total,9,604076838912.0,67119648768.0,67119648768.0,1,67119648768.0,1,67119648768.0,1,67119648768.0,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/mem_used,9,163840204800.0,18204467200.0,18204467200.0,1,18204467200.0,1,18204467200.0,1,18204467200.0,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/mem_used,9,163840204800.0,18204467200.0,18204467200.0,1,18204467200.0,1,18204467200.0,1,18204467200.0,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/mem_util,9,3.186000019311905,0.3540000021457672,0.3540000021457672,1,0.3540000021457672,1,0.3540000021457672,1,0.3540000021457672,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/mem_util,9,3.186000019311905,0.3540000021457672,0.3540000021457672,1,0.3540000021457672,1,0.3540000021457672,1,0.3540000021457672,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/swap_free,9,19327315968.0,2147479552.0,2147479552.0,1,2147479552.0,1,2147479552.0,1,2147479552.0,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/swap_free,9,19327315968.0,2147479552.0,2147479552.0,1,2147479552.0,1,2147479552.0,1,2147479552.0,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/swap_total,9,19327315968.0,2147479552.0,2147479552.0,1,2147479552.0,1,2147479552.0,1,2147479552.0,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/swap_total,9,19327315968.0,2147479552.0,2147479552.0,1,2147479552.0,1,2147479552.0,1,2147479552.0,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/swap_used,9,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/swap_used,9,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/swap_util,9,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/swap_util,9,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,1
